age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,blue-collar,married,Secondary,no,255.0,yes,yes,mobile,18,may,295.0,1,-1.0,0,Unknow,no
29,housemaid,married,Tertiary,no,96.0,yes,no,mobile,18,may,226.0,1,-1.0,0,Unknow,no
27,technician,married,Secondary,no,876.0,yes,no,mobile,18,may,268.0,1,355.0,1,failure,no
43,blue-collar,married,Primary,no,249.0,yes,no,mobile,18,may,33.0,5,298.0,2,other,no
30,blue-collar,single,Secondary,no,3950.0,yes,no,phone,18,may,152.0,4,370.0,3,other,no
41,blue-collar,divorced,Primary,no,-129.0,yes,no,mobile,18,may,176.0,1,-1.0,0,Unknow,no
44,Administrative,married,Secondary,no,1042.0,yes,no,mobile,18,may,136.0,1,-1.0,0,Unknow,no
44,blue-collar,married,Primary,no,401.0,yes,no,mobile,18,may,41.0,1,-1.0,0,Unknow,no
36,Management,single,Tertiary,no,1496.0,yes,no,mobile,18,may,40.0,1,269.0,4,failure,no
31,Management,married,Tertiary,no,301.0,yes,no,mobile,18,may,34.0,6,-1.0,0,Unknow,no
26,blue-collar,married,Secondary,no,160.0,yes,no,mobile,18,may,252.0,4,-1.0,0,Unknow,no
26,blue-collar,single,Secondary,no,330.0,yes,no,mobile,18,may,156.0,1,348.0,1,failure,no
33,blue-collar,married,Primary,no,80.0,yes,no,mobile,18,may,126.0,1,-1.0,0,Unknow,no
47,technician,married,Secondary,no,179.0,yes,no,mobile,18,may,55.0,1,-1.0,0,Unknow,no
57,Administrative,married,Secondary,no,403.0,yes,no,mobile,18,may,603.0,1,340.0,2,other,yes
32,Administrative,single,Secondary,no,211.0,yes,no,mobile,18,may,114.0,1,-1.0,0,Unknow,no
29,technician,single,Secondary,no,1856.0,yes,yes,mobile,18,may,134.0,1,-1.0,0,Unknow,no
30,Services,single,Secondary,no,438.0,yes,no,mobile,18,may,98.0,1,178.0,1,failure,no
44,blue-collar,married,Secondary,no,2979.0,yes,no,mobile,18,may,18.0,5,178.0,3,other,no
23,Services,single,Secondary,no,495.0,yes,yes,mobile,18,may,302.0,1,-1.0,0,Unknow,no
27,blue-collar,single,Secondary,no,513.0,yes,yes,mobile,18,may,351.0,1,-1.0,0,Unknow,yes
31,Administrative,single,Tertiary,no,493.0,yes,no,mobile,18,may,158.0,1,-1.0,0,Unknow,no
30,Services,single,Secondary,no,631.0,yes,no,mobile,18,may,98.0,1,-1.0,0,Unknow,no
28,Administrative,single,Secondary,no,-36.0,yes,no,mobile,18,may,379.0,1,-1.0,0,Unknow,no
28,Services,single,Secondary,no,290.0,yes,no,mobile,18,may,128.0,1,-1.0,0,Unknow,no
32,Management,single,Tertiary,no,7290.0,yes,no,mobile,18,may,357.0,1,-1.0,0,Unknow,yes
40,blue-collar,married,Unknown,no,247.0,yes,no,mobile,18,may,77.0,3,-1.0,0,Unknow,no
28,blue-collar,single,Secondary,no,402.0,yes,no,mobile,18,may,632.0,1,-1.0,0,Unknow,no
36,blue-collar,married,Primary,no,123.0,yes,no,mobile,18,may,9.0,1,-1.0,0,Unknow,no
36,Services,divorced,Tertiary,no,162.0,yes,no,mobile,18,may,69.0,1,367.0,6,other,no
29,Administrative,married,Secondary,no,-211.0,yes,no,mobile,18,may,58.0,1,-1.0,0,Unknow,no
36,Administrative,married,Secondary,no,-294.0,yes,no,mobile,18,may,148.0,1,-1.0,0,Unknow,no
34,blue-collar,married,Primary,no,363.0,yes,no,mobile,18,may,98.0,5,-1.0,0,Unknow,no
23,Services,single,Secondary,no,279.0,yes,no,mobile,18,may,843.0,1,370.0,1,failure,yes
39,blue-collar,married,Secondary,no,4430.0,yes,no,mobile,18,may,13.0,4,362.0,1,other,no
33,blue-collar,married,Primary,no,827.0,yes,no,mobile,18,may,18.0,4,-1.0,0,Unknow,no
32,Management,single,Tertiary,no,229.0,yes,no,mobile,18,may,345.0,1,-1.0,0,Unknow,no
33,technician,single,Tertiary,no,2164.0,yes,no,mobile,18,may,8.0,11,-1.0,0,Unknow,no
34,entrepreneur,married,Tertiary,no,121.0,yes,no,phone,18,may,57.0,6,-1.0,0,Unknow,no
32,Services,married,Secondary,no,-489.0,yes,yes,mobile,18,may,93.0,1,180.0,3,failure,no
30,blue-collar,single,Secondary,no,5909.0,yes,no,mobile,18,may,420.0,2,-1.0,0,Unknow,yes
35,technician,married,Secondary,no,1092.0,no,no,mobile,18,may,132.0,1,360.0,1,failure,no
53,blue-collar,divorced,Primary,no,1815.0,yes,no,mobile,18,may,34.0,1,-1.0,0,Unknow,no
29,Administrative,single,Secondary,no,200.0,yes,no,mobile,18,may,261.0,1,-1.0,0,Unknow,no
33,Services,single,Secondary,no,1659.0,yes,no,mobile,18,may,133.0,2,353.0,6,failure,no
27,technician,married,Tertiary,no,8.0,yes,yes,mobile,18,may,398.0,1,370.0,2,failure,no
25,technician,single,Secondary,no,7103.0,yes,no,mobile,18,may,287.0,1,-1.0,0,Unknow,no
29,technician,married,Secondary,no,266.0,yes,no,mobile,18,may,208.0,1,-1.0,0,Unknow,no
27,Administrative,single,Secondary,no,105.0,yes,no,mobile,18,may,179.0,1,-1.0,0,Unknow,no
23,blue-collar,single,Secondary,no,4211.0,yes,no,mobile,18,may,434.0,1,-1.0,0,Unknow,no
38,entrepreneur,single,Tertiary,yes,-38.0,yes,no,mobile,18,may,119.0,4,-1.0,0,Unknow,no
30,Management,single,Tertiary,no,3410.0,yes,no,mobile,18,may,140.0,1,-1.0,0,Unknow,no
35,Self-employed,single,Tertiary,no,0.0,yes,yes,mobile,18,may,185.0,1,-1.0,0,Unknow,no
29,Management,married,Tertiary,no,85.0,yes,yes,mobile,18,may,26.0,1,-1.0,0,Unknow,no
31,Administrative,single,Secondary,no,1374.0,yes,no,mobile,18,may,290.0,2,370.0,1,failure,no
29,Administrative,single,Secondary,no,460.0,yes,no,mobile,18,may,191.0,2,357.0,6,Success,no
42,blue-collar,single,Primary,no,-376.0,yes,no,mobile,18,may,53.0,1,-1.0,0,Unknow,no
29,Administrative,married,Secondary,no,22171.0,yes,no,mobile,18,may,44.0,1,355.0,3,failure,no
35,Administrative,single,Secondary,no,57.0,yes,no,mobile,18,may,173.0,1,-1.0,0,Unknow,no
27,Services,single,Secondary,no,-195.0,yes,no,mobile,18,may,391.0,1,-1.0,0,Unknow,yes
48,Administrative,divorced,Secondary,no,-480.0,no,no,mobile,18,may,380.0,2,355.0,1,failure,no
28,Administrative,married,Secondary,no,-76.0,yes,no,mobile,18,may,143.0,1,-1.0,0,Unknow,no
28,Services,single,Secondary,no,373.0,yes,no,mobile,18,may,115.0,2,-1.0,0,Unknow,no
54,Services,married,Secondary,no,882.0,yes,no,mobile,18,may,217.0,1,-1.0,0,Unknow,no
33,Administrative,married,Secondary,no,48.0,yes,no,mobile,18,may,164.0,5,294.0,3,failure,no
26,Management,single,Tertiary,no,47.0,yes,no,mobile,18,may,63.0,1,-1.0,0,Unknow,no
33,blue-collar,married,Secondary,no,2761.0,yes,no,mobile,18,may,325.0,1,-1.0,0,Unknow,no
30,technician,married,Secondary,no,-146.0,yes,yes,mobile,18,may,167.0,1,-1.0,0,Unknow,no
26,blue-collar,married,Secondary,no,1702.0,yes,yes,mobile,18,may,21.0,1,-1.0,0,Unknow,no
33,Management,divorced,Tertiary,no,47.0,no,no,mobile,18,may,47.0,3,178.0,3,failure,no
58,blue-collar,married,Secondary,no,1859.0,yes,no,mobile,18,may,277.0,2,264.0,5,failure,no
32,technician,single,Secondary,no,55.0,yes,no,mobile,18,may,185.0,1,-1.0,0,Unknow,no
33,technician,single,Tertiary,no,8047.0,yes,no,mobile,18,may,202.0,1,263.0,13,failure,no
40,Services,married,Secondary,no,278.0,yes,no,mobile,18,may,9.0,5,-1.0,0,Unknow,no
55,blue-collar,married,Secondary,no,3917.0,yes,no,mobile,18,may,565.0,1,-1.0,0,Unknow,yes
34,blue-collar,married,Secondary,no,243.0,yes,no,mobile,18,may,507.0,1,-1.0,0,Unknow,yes
52,Administrative,single,Unknown,no,872.0,yes,no,phone,18,may,82.0,6,335.0,1,other,no
22,student,single,Secondary,no,330.0,yes,no,mobile,18,may,105.0,1,-1.0,0,Unknow,no
42,Management,married,Unknown,no,933.0,no,no,mobile,18,may,212.0,1,-1.0,0,Unknow,no
34,blue-collar,married,Unknown,no,201.0,yes,no,mobile,18,may,78.0,1,-1.0,0,Unknow,no
30,technician,single,Tertiary,no,1922.0,yes,no,mobile,18,may,546.0,1,-1.0,0,Unknow,no
29,Services,single,Secondary,no,-287.0,yes,no,mobile,18,may,196.0,1,-1.0,0,Unknow,no
28,Administrative,single,Secondary,no,352.0,yes,yes,mobile,18,may,431.0,1,-1.0,0,Unknow,yes
32,blue-collar,married,Secondary,no,-667.0,yes,no,mobile,18,may,152.0,7,349.0,1,other,no
32,Administrative,married,Secondary,no,97.0,yes,no,mobile,18,may,165.0,2,364.0,1,Success,no
30,blue-collar,single,Secondary,no,1165.0,yes,no,mobile,18,may,365.0,2,-1.0,0,Unknow,no
30,Management,married,Tertiary,no,168.0,yes,no,mobile,18,may,229.0,2,355.0,1,failure,no
33,Administrative,single,Secondary,no,1430.0,yes,no,mobile,18,may,74.0,3,349.0,2,other,no
23,technician,single,Secondary,no,356.0,yes,no,mobile,18,may,224.0,2,356.0,2,failure,no
27,Management,single,Tertiary,no,438.0,yes,no,mobile,18,may,10.0,5,-1.0,0,Unknow,no
25,Management,married,Tertiary,no,-242.0,yes,yes,mobile,18,may,600.0,4,332.0,4,other,yes
48,Services,divorced,Secondary,no,-203.0,yes,no,mobile,18,may,156.0,5,297.0,1,other,no
30,Services,married,Secondary,no,1256.0,yes,no,mobile,18,may,123.0,3,-1.0,0,Unknow,no
39,blue-collar,single,Primary,no,656.0,yes,no,mobile,18,may,190.0,6,-1.0,0,Unknow,no
33,Services,divorced,Secondary,no,90.0,yes,no,mobile,18,may,114.0,2,-1.0,0,Unknow,no
45,Administrative,divorced,Secondary,no,2353.0,yes,no,mobile,18,may,435.0,7,74.0,3,Success,no
38,Services,divorced,Secondary,no,49.0,yes,no,mobile,18,may,43.0,1,367.0,2,Success,no
37,Management,divorced,Tertiary,no,1170.0,yes,yes,mobile,18,may,106.0,1,-1.0,0,Unknow,no
52,blue-collar,married,Secondary,no,-194.0,yes,no,mobile,18,may,326.0,1,-1.0,0,Unknow,no
33,Management,single,Tertiary,no,2294.0,yes,no,mobile,18,may,81.0,1,178.0,1,other,no
43,Services,married,Secondary,no,43.0,yes,no,mobile,18,may,199.0,1,-1.0,0,Unknow,no
30,Management,single,Secondary,no,-383.0,yes,no,mobile,18,may,170.0,1,-1.0,0,Unknow,no
32,blue-collar,married,Primary,no,268.0,yes,yes,mobile,18,may,189.0,1,-1.0,0,Unknow,no
27,Management,single,Tertiary,no,2802.0,yes,no,mobile,18,may,84.0,1,-1.0,0,Unknow,no
29,technician,single,Tertiary,no,615.0,yes,no,mobile,18,may,373.0,1,-1.0,0,Unknow,yes
36,Services,divorced,Secondary,no,3.0,yes,no,mobile,18,may,15.0,8,-1.0,0,Unknow,no
28,Management,married,Tertiary,no,1480.0,yes,no,mobile,18,may,143.0,1,-1.0,0,Unknow,no
31,Management,single,Tertiary,no,518.0,yes,no,mobile,18,may,399.0,1,-1.0,0,Unknow,no
37,blue-collar,divorced,Primary,no,117.0,yes,no,mobile,18,may,125.0,3,350.0,4,failure,no
31,Administrative,single,Secondary,no,1129.0,yes,no,mobile,18,may,145.0,3,-1.0,0,Unknow,no
38,blue-collar,divorced,Secondary,no,-138.0,yes,no,mobile,18,may,644.0,1,-1.0,0,Unknow,no
29,blue-collar,single,Secondary,no,391.0,yes,no,mobile,18,may,166.0,1,-1.0,0,Unknow,no
31,Services,single,Secondary,no,91.0,yes,no,mobile,18,may,111.0,2,-1.0,0,Unknow,no
33,blue-collar,single,Secondary,no,-38.0,yes,no,mobile,18,may,184.0,1,-1.0,0,Unknow,no
38,Services,married,Unknown,no,15.0,yes,no,mobile,18,may,233.0,1,-1.0,0,Unknow,no
55,Retired,divorced,Tertiary,no,0.0,no,no,mobile,18,may,616.0,1,370.0,1,Success,yes
32,Administrative,single,Secondary,no,92.0,yes,no,mobile,18,may,110.0,1,315.0,2,failure,no
30,blue-collar,divorced,Primary,no,53.0,yes,no,mobile,18,may,116.0,1,-1.0,0,Unknow,no
35,blue-collar,single,Primary,no,-4.0,yes,no,mobile,18,may,178.0,1,-1.0,0,Unknow,no
25,blue-collar,single,Secondary,no,217.0,yes,no,mobile,18,may,504.0,1,-1.0,0,Unknow,yes
29,Management,single,Tertiary,no,797.0,yes,no,mobile,18,may,334.0,2,-1.0,0,Unknow,no
30,Self-employed,single,Unknown,no,-142.0,yes,no,mobile,18,may,144.0,1,-1.0,0,Unknow,no
38,Administrative,single,Secondary,no,144.0,yes,no,mobile,18,may,177.0,1,-1.0,0,Unknow,no
32,Administrative,single,Secondary,no,3950.0,yes,no,mobile,18,may,232.0,1,178.0,1,Success,no
30,blue-collar,single,Secondary,no,327.0,yes,no,phone,18,may,21.0,2,-1.0,0,Unknow,no
25,technician,married,Tertiary,no,839.0,yes,no,mobile,18,may,700.0,3,-1.0,0,Unknow,yes
34,Management,single,Tertiary,no,138.0,yes,no,mobile,18,may,191.0,5,-1.0,0,Unknow,no
29,blue-collar,single,Secondary,no,922.0,yes,no,mobile,18,may,72.0,1,-1.0,0,Unknow,no
42,Self-employed,divorced,Secondary,no,35.0,yes,yes,mobile,18,may,163.0,1,-1.0,0,Unknow,no
32,blue-collar,single,Secondary,no,1670.0,yes,no,mobile,18,may,183.0,1,-1.0,0,Unknow,no
24,technician,single,Tertiary,no,10.0,yes,no,mobile,18,may,78.0,2,367.0,2,other,no
30,Administrative,single,Secondary,no,219.0,yes,yes,mobile,18,may,91.0,6,-1.0,0,Unknow,no
26,blue-collar,married,Secondary,no,697.0,yes,no,mobile,18,may,253.0,2,-1.0,0,Unknow,no
24,Services,married,Secondary,no,1354.0,yes,yes,mobile,18,may,239.0,2,-1.0,0,Unknow,no
39,blue-collar,divorced,Unknown,no,463.0,yes,no,mobile,18,may,169.0,1,-1.0,0,Unknow,no
31,blue-collar,single,Primary,no,2369.0,yes,no,mobile,18,may,87.0,1,-1.0,0,Unknow,no
34,blue-collar,single,Unknown,no,-90.0,yes,no,mobile,18,may,20.0,1,370.0,1,failure,no
26,blue-collar,single,Primary,no,37.0,yes,no,mobile,18,may,121.0,5,-1.0,0,Unknow,no
48,blue-collar,single,Unknown,no,428.0,yes,no,mobile,18,may,127.0,1,-1.0,0,Unknow,no
30,Self-employed,married,Tertiary,no,163.0,yes,no,mobile,18,may,149.0,1,362.0,8,other,no
33,Management,married,Secondary,no,180.0,yes,no,mobile,18,may,37.0,2,-1.0,0,Unknow,no
47,blue-collar,married,Primary,no,2269.0,yes,no,mobile,18,may,132.0,1,279.0,2,failure,no
27,Services,single,Secondary,no,261.0,yes,yes,mobile,18,may,113.0,1,-1.0,0,Unknow,no
30,Management,divorced,Tertiary,no,726.0,yes,no,mobile,18,may,24.0,1,-1.0,0,Unknow,no
36,housemaid,single,Secondary,no,1015.0,yes,no,mobile,18,may,1008.0,1,347.0,2,Success,yes
32,Administrative,married,Secondary,no,3540.0,yes,no,mobile,18,may,213.0,1,178.0,1,failure,no
33,technician,single,Unknown,no,135.0,yes,no,mobile,18,may,153.0,1,-1.0,0,Unknow,no
31,technician,single,Tertiary,no,-162.0,yes,no,mobile,18,may,380.0,1,-1.0,0,Unknow,no
28,technician,single,Tertiary,no,1080.0,yes,no,mobile,18,may,192.0,1,-1.0,0,Unknow,no
30,technician,single,Secondary,no,963.0,yes,no,mobile,18,may,66.0,1,-1.0,0,Unknow,no
30,blue-collar,married,Secondary,no,-135.0,yes,no,mobile,18,may,57.0,1,-1.0,0,Unknow,no
27,blue-collar,married,Unknown,no,409.0,yes,no,mobile,18,may,525.0,1,-1.0,0,Unknow,yes
23,blue-collar,single,Unknown,no,817.0,yes,no,mobile,18,may,123.0,1,-1.0,0,Unknow,no
29,blue-collar,married,Secondary,no,275.0,yes,no,mobile,18,may,180.0,1,-1.0,0,Unknow,no
33,technician,single,Secondary,no,315.0,yes,no,mobile,18,may,179.0,3,374.0,2,other,no
27,blue-collar,single,Primary,no,409.0,yes,no,mobile,18,may,276.0,4,301.0,2,Success,no
29,technician,single,Secondary,no,468.0,yes,no,mobile,18,may,37.0,1,370.0,3,failure,no
27,blue-collar,single,Secondary,no,381.0,yes,no,mobile,18,may,143.0,1,-1.0,0,Unknow,no
25,Services,single,Secondary,no,1119.0,yes,no,mobile,18,may,1063.0,1,-1.0,0,Unknow,yes
24,Administrative,single,Secondary,no,3505.0,yes,no,mobile,18,may,317.0,1,355.0,1,other,no
29,Services,single,Secondary,no,40.0,yes,no,mobile,18,may,105.0,1,355.0,2,failure,no
32,blue-collar,single,Primary,no,12198.0,yes,no,mobile,18,may,178.0,1,-1.0,0,Unknow,yes
31,Management,single,Tertiary,no,-234.0,yes,no,mobile,18,may,124.0,1,-1.0,0,Unknow,no
34,Management,single,Unknown,no,6013.0,yes,no,mobile,18,may,612.0,1,-1.0,0,Unknow,yes
29,Self-employed,single,Tertiary,no,476.0,yes,no,mobile,18,may,427.0,1,-1.0,0,Unknow,yes
29,Administrative,single,Tertiary,no,1501.0,yes,no,mobile,18,may,316.0,1,-1.0,0,Unknow,no
56,Administrative,single,Secondary,no,791.0,yes,no,mobile,18,may,103.0,2,-1.0,0,Unknow,no
29,technician,single,Secondary,no,-218.0,yes,no,mobile,18,may,73.0,2,-1.0,0,Unknow,no
35,Management,divorced,Unknown,no,1043.0,yes,yes,mobile,18,may,230.0,1,-1.0,0,Unknow,no
33,Administrative,single,Tertiary,no,235.0,yes,no,mobile,18,may,525.0,1,-1.0,0,Unknow,yes
30,blue-collar,single,Unknown,no,694.0,yes,yes,mobile,18,may,599.0,1,306.0,4,Success,no
38,entrepreneur,married,Tertiary,no,170.0,yes,no,mobile,18,may,442.0,1,-1.0,0,Unknow,yes
45,technician,divorced,Secondary,no,-357.0,yes,yes,mobile,18,may,618.0,1,355.0,2,failure,yes
24,blue-collar,single,Secondary,no,-287.0,yes,no,mobile,18,may,504.0,1,-1.0,0,Unknow,no
45,unemployed,single,Secondary,no,382.0,yes,yes,mobile,18,may,182.0,1,-1.0,0,Unknow,no
27,technician,divorced,Secondary,no,21.0,yes,no,mobile,18,may,336.0,1,356.0,1,failure,no
53,blue-collar,married,Primary,no,273.0,yes,no,mobile,18,may,248.0,1,279.0,2,failure,no
40,blue-collar,single,Unknown,no,1074.0,yes,no,mobile,18,may,504.0,1,-1.0,0,Unknow,no
26,blue-collar,single,Secondary,no,0.0,yes,no,mobile,18,may,82.0,4,-1.0,0,Unknow,no
36,Services,single,Secondary,no,165.0,yes,no,mobile,18,may,182.0,2,-1.0,0,Unknow,no
21,student,single,Tertiary,no,2764.0,yes,no,mobile,18,may,78.0,2,354.0,2,failure,no
30,blue-collar,married,Primary,no,-5.0,yes,no,mobile,18,may,518.0,2,-1.0,0,Unknow,no
47,technician,married,Secondary,no,536.0,yes,no,mobile,18,may,778.0,2,336.0,2,Success,no
39,Services,single,Primary,no,471.0,yes,no,mobile,18,may,61.0,4,362.0,1,failure,no
28,student,single,Tertiary,no,385.0,yes,no,phone,18,may,203.0,5,-1.0,0,Unknow,no
26,blue-collar,married,Primary,no,595.0,yes,yes,mobile,18,may,222.0,3,-1.0,0,Unknow,no
28,Management,single,Tertiary,no,-386.0,yes,no,mobile,18,may,59.0,2,-1.0,0,Unknow,no
30,blue-collar,single,Secondary,no,2145.0,yes,no,mobile,18,may,727.0,2,-1.0,0,Unknow,yes
26,blue-collar,single,Secondary,no,154.0,yes,no,mobile,18,may,1010.0,2,356.0,2,failure,no
31,Services,single,Unknown,no,919.0,yes,no,mobile,18,may,180.0,2,-1.0,0,Unknow,no
27,technician,single,Secondary,no,2293.0,yes,no,mobile,18,may,317.0,3,364.0,1,other,no
35,entrepreneur,single,Tertiary,no,3302.0,yes,yes,mobile,18,may,207.0,3,-1.0,0,Unknow,no
34,entrepreneur,single,Tertiary,no,1068.0,yes,no,mobile,18,may,46.0,6,378.0,2,failure,no
36,Administrative,single,Secondary,no,319.0,yes,no,mobile,18,may,120.0,2,-1.0,0,Unknow,no
34,Administrative,single,Tertiary,no,4254.0,yes,no,mobile,18,may,104.0,3,178.0,1,Success,no
33,Administrative,married,Secondary,no,1077.0,yes,no,mobile,18,may,432.0,3,374.0,3,other,no
44,Administrative,divorced,Secondary,no,777.0,yes,no,mobile,18,may,517.0,3,350.0,2,failure,no
34,blue-collar,married,Primary,no,392.0,yes,no,mobile,18,may,180.0,3,360.0,1,failure,no
25,Services,single,Secondary,no,-371.0,yes,no,mobile,18,may,147.0,2,347.0,3,other,no
39,blue-collar,married,Secondary,no,161.0,yes,no,mobile,18,may,98.0,2,-1.0,0,Unknow,no
34,blue-collar,divorced,Secondary,no,-301.0,yes,yes,mobile,18,may,465.0,2,-1.0,0,Unknow,no
32,blue-collar,married,Primary,no,-454.0,yes,yes,mobile,18,may,801.0,5,355.0,2,failure,yes
26,blue-collar,single,Secondary,no,-93.0,yes,no,mobile,18,may,599.0,2,-1.0,0,Unknow,no
50,technician,divorced,Secondary,no,116.0,yes,no,mobile,18,may,40.0,2,321.0,14,other,no
36,blue-collar,married,Secondary,no,-73.0,yes,yes,mobile,18,may,15.0,8,-1.0,0,Unknow,no
29,technician,single,Secondary,no,577.0,yes,no,mobile,18,may,18.0,4,-1.0,0,Unknow,no
44,Administrative,married,Secondary,no,429.0,yes,yes,mobile,18,may,35.0,3,349.0,32,failure,no
27,technician,single,Secondary,no,598.0,yes,no,mobile,18,may,309.0,2,-1.0,0,Unknow,no
27,Management,single,Tertiary,no,574.0,yes,no,mobile,18,may,196.0,3,-1.0,0,Unknow,no
60,Retired,divorced,Secondary,no,306.0,yes,no,mobile,18,may,76.0,3,-1.0,0,Unknow,no
34,Administrative,married,Secondary,no,1158.0,yes,no,mobile,18,may,61.0,7,-1.0,0,Unknow,no
41,Management,married,Tertiary,no,1387.0,yes,no,mobile,18,may,154.0,2,-1.0,0,Unknow,no
57,blue-collar,married,Secondary,no,2058.0,yes,no,phone,18,may,23.0,2,-1.0,0,Unknow,no
40,blue-collar,married,Primary,no,-35.0,yes,no,mobile,18,may,194.0,3,-1.0,0,Unknow,no
22,Administrative,single,Secondary,no,1157.0,yes,yes,mobile,18,may,336.0,2,-1.0,0,Unknow,no
32,blue-collar,married,Secondary,no,-39.0,yes,no,mobile,18,may,104.0,2,-1.0,0,Unknow,no
28,Management,single,Secondary,no,1609.0,yes,no,mobile,18,may,98.0,2,315.0,3,failure,no
46,entrepreneur,married,Secondary,no,145.0,yes,no,mobile,18,may,236.0,3,-1.0,0,Unknow,no
30,technician,married,Secondary,no,33.0,yes,no,mobile,18,may,146.0,2,-1.0,0,Unknow,no
26,blue-collar,single,Primary,no,-887.0,yes,no,mobile,18,may,827.0,2,-1.0,0,Unknow,yes
35,Administrative,single,Secondary,no,184.0,yes,no,mobile,18,may,181.0,2,-1.0,0,Unknow,no
40,Administrative,divorced,Secondary,no,220.0,yes,no,mobile,18,may,197.0,2,-1.0,0,Unknow,no
44,technician,single,Secondary,no,59.0,yes,no,mobile,18,may,9.0,4,341.0,19,failure,no
27,technician,married,Secondary,no,267.0,yes,no,mobile,18,may,166.0,4,-1.0,0,Unknow,no
30,Management,single,Tertiary,no,264.0,yes,no,mobile,18,may,36.0,2,370.0,2,other,no
27,Administrative,single,Primary,no,528.0,yes,yes,mobile,18,may,267.0,2,311.0,2,failure,no
52,blue-collar,married,Secondary,no,266.0,yes,no,mobile,18,may,87.0,2,299.0,3,other,no
31,Services,single,Secondary,no,258.0,yes,no,mobile,18,may,409.0,3,-1.0,0,Unknow,no
34,technician,married,Secondary,no,966.0,yes,no,mobile,18,may,16.0,4,273.0,7,other,no
35,blue-collar,divorced,Secondary,no,164.0,yes,no,mobile,18,may,11.0,5,364.0,13,failure,no
57,Services,divorced,Primary,no,2225.0,yes,no,mobile,18,may,8.0,4,-1.0,0,Unknow,no
27,blue-collar,single,Secondary,no,240.0,yes,no,mobile,18,may,166.0,4,-1.0,0,Unknow,no
38,Administrative,single,Secondary,no,1560.0,yes,no,mobile,18,may,9.0,2,178.0,3,failure,no
28,blue-collar,married,Secondary,no,1072.0,yes,no,mobile,18,may,630.0,2,356.0,4,other,no
30,Administrative,married,Secondary,no,2678.0,yes,no,mobile,18,may,23.0,5,-1.0,0,Unknow,no
35,Administrative,married,Secondary,no,10133.0,no,yes,mobile,18,may,382.0,2,-1.0,0,Unknow,no
23,student,single,Secondary,no,234.0,yes,no,mobile,18,may,33.0,5,354.0,7,other,no
29,Administrative,single,Secondary,no,306.0,yes,no,mobile,18,may,774.0,4,-1.0,0,Unknow,yes
30,Services,divorced,Secondary,no,1336.0,yes,no,mobile,18,may,13.0,3,355.0,5,failure,no
30,Administrative,single,Secondary,no,3068.0,yes,no,mobile,18,may,227.0,2,-1.0,0,Unknow,no
47,Services,divorced,Secondary,no,-1730.0,yes,yes,mobile,18,may,178.0,3,-1.0,0,Unknow,no
54,Retired,divorced,Secondary,no,451.0,no,yes,mobile,18,may,42.0,4,280.0,5,failure,no
34,technician,divorced,Secondary,no,17.0,yes,no,mobile,18,may,375.0,3,-1.0,0,Unknow,no
28,technician,single,Secondary,no,3.0,no,no,phone,18,may,40.0,8,349.0,6,failure,no
38,Management,single,Tertiary,no,2368.0,yes,no,mobile,18,may,241.0,3,-1.0,0,Unknow,no
28,blue-collar,single,Secondary,no,2528.0,yes,no,mobile,18,may,190.0,8,-1.0,0,Unknow,no
30,Management,single,Tertiary,no,2017.0,yes,no,mobile,18,may,213.0,4,-1.0,0,Unknow,no
36,technician,single,Secondary,no,23.0,yes,no,mobile,18,may,69.0,2,333.0,2,failure,no
37,blue-collar,married,Secondary,no,139.0,yes,no,mobile,18,may,412.0,5,-1.0,0,Unknow,no
36,blue-collar,married,Primary,no,106.0,yes,no,mobile,18,may,31.0,6,-1.0,0,Unknow,no
35,blue-collar,single,Secondary,no,-295.0,yes,yes,mobile,18,may,173.0,2,-1.0,0,Unknow,no
27,blue-collar,single,Secondary,no,2752.0,yes,no,mobile,18,may,165.0,2,-1.0,0,Unknow,no
29,Management,single,Tertiary,no,2637.0,yes,no,mobile,18,may,179.0,3,-1.0,0,Unknow,no
30,technician,single,Secondary,no,778.0,yes,no,mobile,18,may,22.0,2,346.0,2,failure,no
33,blue-collar,divorced,Secondary,no,865.0,yes,no,mobile,18,may,158.0,2,-1.0,0,Unknow,no
27,blue-collar,single,Secondary,no,179.0,yes,no,mobile,18,may,74.0,2,-1.0,0,Unknow,no
43,Services,single,Secondary,no,-63.0,yes,no,mobile,18,may,92.0,3,374.0,1,other,no
35,Management,single,Tertiary,no,-292.0,yes,no,mobile,18,may,166.0,2,272.0,6,failure,no
23,blue-collar,single,Secondary,no,668.0,yes,no,mobile,18,may,857.0,3,-1.0,0,Unknow,no
40,technician,married,Tertiary,no,1034.0,yes,no,mobile,18,may,368.0,2,-1.0,0,Unknow,no
32,Administrative,single,Unknown,no,2692.0,yes,no,mobile,18,may,99.0,2,-1.0,0,Unknow,no
25,blue-collar,single,Primary,no,292.0,yes,yes,mobile,18,may,1027.0,2,-1.0,0,Unknow,yes
33,Administrative,single,Secondary,no,-371.0,yes,yes,mobile,18,may,221.0,2,350.0,4,other,no
24,Services,single,Secondary,no,1299.0,yes,yes,mobile,18,may,113.0,2,-1.0,0,Unknow,no
25,blue-collar,single,Secondary,no,320.0,yes,no,mobile,18,may,549.0,3,-1.0,0,Unknow,no
